시리얼번호|온도차이|온도비율차이|공|과|구|답|대|도|묘|사|산공|산과|산구|산답|산대|산도|산묘|산사|산수|산임|산전|산제|산종|산차|산천|산철|산학|수|원|유|임|잡|장|전|제|종|주|차|창|천|철|체|학|전체면적|비율_건축면적|비율_지상연면적|건축년한_비율|높이_비율|지상층수_비율|건축년한|높이|지상층수|강파이프구조|경량철골구조|공업화박판강구조(PEB)|기타강구조|기타구조|기타조적구조|기타철골철근콘크리트구조|기타콘크리트구조|벽돌구조|블록구조|석구조|스틸하우스조|시멘트블럭조|일반목구조|일반철골구조|조립식판넬조|조적구조|철골철근콘크리트구조|철골철근콘크리트합성구조|철골콘크리트구조|철근콘크리트구조|통나무구조|프리케스트콘크리트구조|공공용시설|공동주택|공장|관광휴게시설|교육연구및복지시설|교육연구시설|교정및군사시설|근린생활시설|노유자시설|단독주택|동.식물관련시설|묘지관련시설|문화및집회시설|발전시설|방송통신시설|분뇨.쓰레기처리시설|수련시설|숙박시설|업무시설|운동시설|운수시설|위락시설|위험물저장및처리시설|의료시설|자동차관련시설|자원순환관련시설|장례시설|제1종근린생활시설|제2종근린생활시설|종교시설|창고시설|판매및영업시설|판매시설|(철근)콘크리트|기와|기타지붕|슬레이트
V02Q1940143|0.2742460317460301|1.0077803973983983|0.0|0.0|0.003243887009335061|0.0|0.5891694574375314|0.18507707161233639|0.0|0.0|0.055224920117908145|0.0|0.0|0.0|0.0|0.0012937770829262209|0.0|0.0|0.0|0.07316654721272844|0.0|0.0|0.0|0.0|0.0|0.00011667939684091303|0.0|0.0|0.0|0.0|0.00742159126608394|0.0011679350957661389|0.0|0.012929445536041332|0.0|0.0|0.005720350809012921|0.0|0.0|0.0|0.018745016342411627|0.0|0.04672332108107726|125423.3683307616|16313.957906068805|66390.98449670717|1734935.507145103|635386.741581026|224276.6620586618|26.13209489657668|9.570376857606918|3.378119239514898|0.0|176.53000000000003|0.0|0.0|443.6934199590577|100.76|0.0|0.0|16932.471651660693|1506.0587631389376|0.0|0.0|0.0|232.83999999999997|1118.35|0.0|0.0|710.8705309943739|0.0|4.798359407599488|45164.6117715465|0.0|0.0|0.0|14605.395834393983|0.0|0.0|0.0|9968.268740863328|0.0|0.0|547.7260964410253|25932.252187596587|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|512.49|0.0|0.0|0.0|0.0|9425.740939390766|5399.110698021472|0.0|0.0|0.0|0.0|15168.609269671188|56.06592073179557|1089.2827156658218|0.0
V02Q1940144|0.43674603174603005|1.0140497483094688|0.0|0.0|0.0|0.0|0.792497819356916|0.20750218064308396|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|125459.51719825015|50320.09642223935|182689.54859185818|3655442.3466847264|2748057.747303189|956653.941744337|20.009039240943398|15.042227475434574|5.236500659824673|0.0|250.21000000000006|0.0|0.0|0.0|0.0|0.0|0.0|14894.046342509608|0.0|0.0|0.0|0.0|0.0|2036.0312051734577|0.0|0.0|3410.58|0.0|0.0|162098.68104417511|0.0|0.0|0.0|90737.15589509672|0.0|0.0|0.0|4139.4013154491995|0.0|0.0|502.95|29003.00340203285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6635.541806610668|0.0|0.0|0.0|0.0|0.0|3410.58|0.0|0.0|15139.823073249987|32870.88309941878|0.0|250.21000000000006|0.0|0.0|47504.05898837794|587.729759365263|2228.30767449615|0.0
V02Q1940145|0.2587698412698398|1.008500087412291|0.008085979340181224|0.0|0.0|0.0|0.7532035329553767|0.23871048770444217|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|125458.47662024625|79983.7002133457|229164.9165728526|5675014.206092572|3865772.9925811514|2000300.4715690822|24.76388747004587|16.868956428381583|8.728650534660602|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6058.602694324371|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|18815.960604241936|0.0|0.0|204290.3532742863|0.0|0.0|0.0|105784.03410868373|0.0|0.0|0.0|5105.4790015947665|0.0|0.0|0.0|13580.250699030572|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2187.32|49166.012901372545|0.0|0.0|0.0|0.0|863.9007816161125|0.0|0.0|0.0|15654.557772701992|36346.006892470046|477.354415382844|0.0|0.0|0.0|77397.2053759647|407.4248373810025|1644.92|534.1500000000001
V02Q1940146|0.07781746031745863|1.0013327171252757|0.003467172656907319|0.0|0.0|0.0011436577395096924|0.573581916318899|0.24843511662473136|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.46770416022032e-05|0.0|0.0012445100798068832|0.0|0.0064975818695544455|0.0|0.010602595070298506|0.0|0.00794794403507094|0.0|0.0|0.0|0.0|0.1470248285636197|125461.8537081216|40995.55829860571|105203.43751986681|2640589.308464357|956950.4547112448|376308.54509905964|25.099838662265228|9.09618998457662|3.5769605439745904|0.0|145.19|0.0|14.160000000000004|0.0|930.91|0.0|0.0|26866.033551773176|174.46999999999997|0.0|0.0|0.0|63.93961145778412|666.2895435147788|0.0|0.0|185.5137819878238|0.0|0.0|76156.93103113325|0.0|0.0|0.0|37971.774067192346|0.0|0.0|0.0|7948.111894795875|0.0|0.0|2064.442563407857|38930.951237980385|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|820.4600000000003|377.60009156057254|0.0|0.0|10087.333667755904|5540.672254492934|1362.4117426809448|99.68000000000004|0.0|0.0|35928.68650347892|1955.597552217567|3043.144242909224|68.12999999999998
V02Q1940147|0.3760317460317443|1.0120681911442806|0.0|0.0|0.027897525826450123|0.007832408113828586|0.625540444015399|0.2536973430489575|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.5353687028590456e-05|0.0|0.007173658231415389|0.020414556292175895|0.0|0.0333598920759857|0.0|0.0|0.024038818708759197|0.0|0.0|0.0|124878.69104924575|25762.919242252578|117498.23911203904|2472943.6984347203|1900186.9493250935|680131.6290687217|21.04664475930294|16.17204618286401|5.788441037147717|0.0|122.35000000000002|0.0|0.0|0.0|235.4333704146591|0.0|0.0|19922.459095549573|495.2590350298461|0.0|0.0|0.0|0.0|1696.1099999999997|0.0|0.0|0.0|0.0|1281.9899999999998|93744.63761104496|0.0|0.0|0.0|47230.27616036326|0.0|0.0|0.0|0.0|0.0|0.0|271.03|37725.33179458865|0.0|0.0|980.6499999999999|0.0|0.0|0.0|0.0|0.0|1446.5300000000002|0.0|0.0|0.0|1368.1|0.0|0.0|0.0|0.0|14732.647587230362|11959.233569856766|698.27|0.0|0.0|1086.1700000000003|24146.97633044281|1137.0129118097682|445.31999999999994|33.61000000000001
V02Q1940148|0.16115079365079166|1.005086167011057|0.020570213459911987|0.0|4.510806236465155e-05|0.0|0.4104459898693708|0.34131415207260424|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0007343060553174546|0.0|0.0|0.09655059175385572|0.0|0.009026049092922277|0.0|0.0|0.12131358963365278|0.0|0.0|0.0|125197.37896572636|17235.97401037189|76930.26167293997|3503872.7241279143|212067.88940177875|374806.0991912027|45.54609132910817|2.7566250886206602|4.8720242339048205|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|667.4594890551683|0.0|0.0|0.0|0.0|0.0|1362.958238329266|0.0|0.0|0.0|0.0|0.0|74899.84394555555|0.0|0.0|0.0|60289.05972882728|0.0|0.0|0.0|968.6985434821327|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2457.627210297358|0.0|0.0|0.0|248.49638270462694|0.0|0.0|0.0|0.0|7429.105022442539|1114.461855624639|0.0|0.0|0.0|4422.812929561407|17235.97401037189|0.0|0.0|0.0
V02Q1940149|-0.12515873015873175|0.996369445502631|0.029995406452554083|0.0|0.0|0.0|0.5979386444508981|0.3083509097785791|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.04329131859558484|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.007521753030409328|0.0|0.0|0.0005789359040011625|0.0|0.0|0.007020185970777365|0.005302845817195953|0.0|0.0|0.0|0.0|0.0|125419.07174200121|36393.910268919804|151583.56919588015|3769697.2690058835|2540266.892274047|856207.2715932938|24.868772314858113|16.75819421425187|5.648417411829648|0.0|102.87|0.0|0.0|0.0|0.0|0.0|0.0|3634.7731770160976|0.0|0.0|0.0|0.0|0.0|3983.153403784984|0.0|0.0|9636.053445097607|0.0|0.0|134226.71916998146|0.0|0.0|0.0|28873.688486070332|0.0|0.0|0.0|4586.09|0.0|0.0|560.54|6246.171357833525|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|40863.21109987229|789.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|14585.677018564735|55078.20123353925|0.0|0.0|0.0|0.0|34527.84187122417|0.0|1866.0683976956368|0.0
V02Q1940150|-0.1715873015873032|0.9945691452627|0.27211790843856926|0.0|0.0|0.0|0.3639170587078535|0.18083990971150032|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.008153356592072891|0.0|0.0017404907017222293|0.018511149649492013|0.0|0.0|0.0|0.0|0.0995304319262865|0.0|0.0|0.05518969427250328|125461.88543127668|14130.927626522154|92419.21693544426|1938022.798833168|2112194.1249454105|1186637.813643581|20.969911486989727|22.8544906025421|12.839730231348522|0.0|0.0|0.0|0.0|0.0|0.0|0.0|39.38000000000001|7.003786573101939|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|92372.83314887116|0.0|0.0|0.0|75881.99115851447|0.0|0.0|6265.520000000002|9380.471277697903|0.0|0.0|81.18944921162411|18.862112629882194|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|244.81993231333286|0.0|0.0|0.0|0.0|546.3630050770305|0.0|0.0|0.0|0.0|0.0|13265.063985213901|166.84939843354033|699.0142428747125|0.0
V02Q1940151|-0.020992063492064977|0.9980004243363109|0.04421295712337335|0.0|0.0|0.0|0.44749185629255633|0.14263028789458312|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0013231407856304465|0.0|0.0|0.000171624815958321|0.020632533649527007|0.0|0.0|0.0|0.0|0.34353759943837153|0.0|0.0|0.0|125626.68966553727|12914.97375020516|109947.29524157058|2609045.9820584664|4179951.8945530904|1445343.6112740233|23.72996967616169|38.01777829431014|13.145785970436|0.0|461.80999999999995|0.0|0.0|0.0|3.549038031746525|0.0|0.0|478.53793144925856|14.571475553339647|0.0|0.0|0.0|0.0|106.3849928242421|0.0|0.0|2210.25|0.0|0.0|106672.191803712|0.0|0.0|0.0|96543.02983003718|0.0|0.0|0.0|1689.8699999999994|0.0|0.0|2851.3553873325395|496.2213374926007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.2549928242421124|0.0|418.4099439949984|0.0|16.732478222199376|2210.25|84.5|0.0|0.0|1914.6812716668328|3714.9900000000002|0.0|0.0|0.0|0.0|12112.173449473188|63.44030073197182|739.36|0.0
V02Q1940152|0.3444841269841252|1.0115214942799757|0.10508119729473164|0.0|0.0|0.0|0.6857889591068779|0.2091298435983904|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|125456.94100470828|47578.9823796217|169186.1767082251|3394809.2738080104|2533411.577076131|799266.6221626957|20.06552390898121|14.974105014768428|4.724183959432419|0.0|8.850378864940451|0.0|0.0|0.0|0.0|0.0|0.0|7605.799669816838|0.0|0.0|0.0|0.0|16.333748119438336|0.0|0.0|0.0|4222.22|0.0|0.0|157332.97291142386|0.0|0.0|0.0|49211.692255774135|0.0|0.0|0.0|0.0|0.0|0.0|0.0|41929.49318951218|0.0|0.0|1230.255868188404|0.0|0.0|0.0|0.0|0.0|27461.951076614423|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8431.24271973612|40902.72554785133|18.816050548496726|0.0|0.0|0.0|43606.40910223948|258.73539888643325|3713.837878495793|0.0
V02Q1940153|-3.542420634920634|0.8870675075379575|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|125461.93962184146|5.9531421617714075|5.9531421617714075|184.54740701491363|0.0|5.9531421617714075|31.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.9531421617714075|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.9531421617714075|0.0|0.0|0.0|0.0|0.0|5.9531421617714075|0.0|0.0|0.0
V02Q1940154|0.049246031746030074|1.0021252965231813|0.0026297196023035915|0.0|0.0|0.0|0.6814655965530707|0.1586067007756948|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0007317866074434184|0.0|0.0|0.0|0.0|0.015470632543411375|0.00861853193260347|0.0|0.0|0.0|0.0|0.0|0.13247703198547253|125461.94009039865|22979.81258253774|150979.22185780047|4092128.240750019|1608067.168996144|1593241.4395529493|27.103916621084345|10.65091705473684|10.552719903759613|0.0|241.81999999999996|0.0|0.0|0.0|0.0|0.0|0.0|750.7086114157597|349.69999999999993|0.0|0.0|0.0|0.0|873.386040029874|0.0|0.0|5763.541223904622|0.0|0.0|143000.0659824502|0.0|0.0|0.0|89963.96191879094|24738.85953660366|0.0|0.0|12298.543868234094|0.0|0.0|943.517971044655|518.8399999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3801.242970105524|1311.9260400298742|2544.2846848131003|0.0|0.0|14858.044868178617|21390.47240949326|111.35999999999999|1169.5801730444773|308.4
V02Q1940155|-0.956706349206351|0.9683340591826537|0.05234366970876672|0.0|0.00038247814063709654|0.003321187166124785|0.38831996238112976|0.12871499997228916|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.26088337901247516|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.008943760821268729|0.0|0.0015387559500843126|0.0|0.03250154073403953|0.0|0.0|0.0|0.0|0.0|0.0|0.12305026611318481|125461.93625084058|18475.14189140216|148666.4602652266|3502164.067052314|5703453.253618748|2070988.017394146|23.557190107333696|38.364088601044045|13.930432013376956|0.0|97.49999999999997|0.0|0.0|0.0|0.0|0.0|0.0|118.23004282944476|0.0|0.0|0.0|0.0|300.19806419799266|1423.38|0.0|0.0|1042.6697259585155|0.0|0.0|145684.48243224065|0.0|0.0|0.0|115549.3167183943|0.0|0.0|0.0|22122.4001509253|0.0|0.0|359.0505535574946|300.19806419799266|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1423.38|0.0|0.0|0.0|0.0|0.0|426.77999999999986|0.0|0.0|1392.5147781515232|0.0|728.3799999999999|0.0|0.0|6364.44|17074.696064574848|360.19522862121556|1040.2505982060932|0.0
V02Q1940156|1.1337698412698396|1.035596437630002|0.008658345254073135|0.0|0.0|0.0|0.476714352578799|0.22273699061546146|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.00016138227504839225|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08223760485976982|0.0|0.006374862976979528|0.0|0.002261184796991367|0.20085527664287744|0.0|0.0|0.0|125462.96302818482|12485.384214160447|27843.015891061368|483483.9099421988|532303.7012091684|163465.04144855888|17.36463865243186|19.11803316464929|5.870953135541512|0.0|648.8357947962412|0.0|0.0|0.0|0.0|0.0|0.0|628.1077627306336|409.63253976088527|0.0|0.0|0.0|0.0|928.1477957591773|0.0|0.0|0.0|0.0|0.0|25228.29199801443|0.0|0.0|0.0|10665.27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|983.7803024915187|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3254.61|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1548.672926026397|8482.892386755002|1495.0|1412.7902757884474|0.0|0.0|11142.38176036799|0.0|1343.0024537924567|0.0
V02Q1940157|-0.10492063492063682|0.9956524209300788|0.2004830589082665|0.0|0.0|0.0|0.4761932261885799|0.14836154563412327|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0017151206506063044|0.0|0.0|6.278895408941456e-06|0.0|0.0|0.0|0.0|0.0017153570170298912|0.07604584855136827|0.0|0.09547956415461699|125461.62161617859|13931.243732725681|119398.69597155658|3352801.192567846|2838650.6329029966|1657496.6527431714|28.080718681940695|23.77455306194656|13.88203312654289|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|33.3097927214597|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|119365.38617883512|0.0|0.0|0.0|108121.10343819768|0.0|0.0|0.0|7578.4|0.0|1080.5999999999997|736.9670280049991|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1881.6255053538962|0.0|0.0|0.0|0.0|0.0|12194.019835997156|0.0|1407.3014545183196|0.0
V02Q1940158|0.12781746031745878|1.0043511662350983|0.0018350138062749374|0.0|0.0|0.0|0.4470784985045073|0.2938313564673498|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2572551312218681|125450.56262530109|25982.541124343523|111773.06279326472|4898476.273320628|587236.7418744033|551025.665411077|43.82519500589191|5.253830638608834|4.929861020541713|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1055.9999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|110717.06279326472|0.0|0.0|0.0|69784.7742258959|0.0|0.0|0.0|37419.48988880671|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4568.798678562093|0.0|0.0|0.0|0.0|0.0|25982.541124343523|0.0|0.0|0.0
V02Q1940159|0.6688888888888871|1.0219637300684479|0.006783690245994113|0.0|0.0|0.0|0.5213176749735811|0.20751217902851837|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.014063837875141075|0.0|0.0|0.09231079456018326|0.00351039067578971|0.0|0.0|0.0|0.09347721251939284|0.061024220121399575|0.0|0.0|125384.59950715993|35999.73636888666|90522.36993087523|2085620.2504349614|727815.3451967583|324986.8106604193|23.039832607427144|8.040171128446298|3.59012706923809|0.0|87.09298563956315|0.0|0.0|0.0|130.40000000000003|0.0|0.0|36972.65295737535|188.44|0.0|0.0|0.0|156.33000000000004|282.72|0.0|0.0|0.0|0.0|0.0|52704.73398786031|0.0|0.0|0.0|31597.773455054645|0.0|0.0|0.0|0.0|0.0|0.0|232.80000000000007|46512.82419779059|0.0|0.0|0.0|0.0|0.0|0.0|0.0|399.5999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5323.879292390425|6368.400000000001|0.0|87.09298563956315|0.0|0.0|33654.49457669492|1452.9403662736026|809.6514259181408|82.65
V02Q1940160|-0.5168253968253987|0.9814680370502603|0.0003826133638393697|0.0|0.0|0.00019042010357853606|0.7075384259225252|0.24057438265141914|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.004420430855545466|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.003855020501792162|0.002449057846273976|0.0|1.3142903984190975e-05|0.0|0.0|0.0|0.0|0.0|0.04057650585104205|0.0|0.0|0.0|125450.99494268051|42119.54664343203|106328.7439742953|2527541.058401752|1075462.1788424684|399711.1016449797|23.771004564981773|10.114500920865375|3.7592008210085583|0.0|119.36|0.0|0.0|0.0|0.0|0.0|0.0|26068.850898395678|1175.2335170932151|0.0|0.0|0.0|0.0|0.0|0.0|0.0|585.14|0.0|0.0|78380.15955880641|0.0|0.0|0.0|49206.509103357595|0.0|0.0|0.0|128.69|0.0|0.0|249.82753238592164|30315.30463859211|0.0|0.0|0.0|0.0|0.0|0.0|0.0|742.4000000000001|1570.811391832568|0.0|417.1808882707409|0.0|41.29|0.0|0.0|0.0|0.0|12757.311056953902|9487.639362902459|1370.09|41.69|0.0|0.0|33051.77223547881|6908.065913905335|1892.458494047884|267.25
V02Q1940161|0.4224603174603159|1.0141766798228293|0.003223372766049105|0.0|0.0|0.0|0.7795300364801251|0.2172465907538257|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|125430.19089325774|50749.29630622618|189059.50195748205|4603823.634528084|3718437.783323435|1215632.6371388084|24.35118884193108|19.668081978549175|6.429894422403558|0.0|302.72675102803805|0.0|0.0|0.0|0.0|0.0|0.0|14034.609882365516|0.0|0.0|0.0|0.0|0.0|4385.246325185843|0.0|0.0|3501.9177454737387|0.0|54.28225654380637|166780.71899688512|0.0|0.0|0.0|31504.940000000002|0.0|0.0|0.0|775.66|0.0|0.0|476.4091180142835|4071.89|0.0|0.0|454.0918451805618|0.0|0.0|0.0|0.0|1616.61|11189.405127872338|1696.42|0.0|0.0|0.0|0.0|0.0|0.0|0.0|49317.717283269376|87956.3585831455|0.0|0.0|0.0|0.0|44496.436643167326|1096.14|5156.719663058848|0.0
V02Q1940162|0.799841269841268|1.0256429979880604|0.028567505804471024|0.0|0.0006843745830991836|0.0|0.7542716558492076|0.19770663952081696|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.009438853870972208|0.0|0.009330970371433076|0.0|0.0|0.0|0.0|0.0|125461.94982082435|49328.03949862132|201722.3824329798|3034504.145112698|4325946.541273405|1464140.8152628422|15.042971972239526|21.445049820937232|7.258197120239188|0.0|262.28|0.0|0.0|0.0|0.0|0.0|0.0|15971.659559394462|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|185488.44287358533|0.0|0.0|0.0|115340.09623486907|0.0|0.0|0.0|0.0|0.0|0.0|2377.1500000000005|22183.855089089328|0.0|0.0|0.0|0.0|0.0|0.0|0.0|16604.95|22601.876016595135|0.0|0.0|0.0|0.0|1452.8|2323.08|0.0|0.0|6921.281154453359|10192.233413234833|1725.0605247380677|0.0|0.0|0.0|47595.01688595|912.2372258886933|478.5253867826315|154.0
V02Q1940163|0.006388888888887138|1.0006653386807995|0.0029489911126207658|0.0|0.0|0.0|0.7545892859209348|0.22743568947846562|3.385518462401108e-05|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0031388752144854816|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0070575172528413626|0.0|0.002828550995147668|0.0|1.879081162381819e-05|0.0|0.001948444029256542|0.0|0.0|0.0|0.0|0.0|125365.12639789899|45518.234290018976|134562.35317560795|2627550.0448060865|1870337.4491002713|681182.6559910608|19.526635665898723|13.899410979082866|5.0622082619356155|6.380191062857564|627.6797800150233|0.0|0.0|0.0|0.0|0.0|0.0|21458.458840476782|645.3969569724854|0.0|0.0|0.0|503.54034690503704|281.50835334053465|0.0|0.0|60.948979276041385|0.0|339.22227108986385|110639.21745646931|0.0|0.0|0.0|58121.729025901346|0.0|0.0|0.0|712.3599999999998|3.624182585320413|0.0|437.7199999999999|38993.60419917102|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5379.5300000000025|3296.7222937915953|1636.6001910628572|393.9325283418306|0.0|36.35999999999999|14.353711315800943|189.73000000000002|0.0|0.0|10161.709121445316|15140.507108278189|4.4398025164211905|39.431011198237286|0.0|0.0|40914.12937052669|2839.481179015437|1734.6879217568721|29.935818719985477
V02Q1940164|0.10400793650793502|1.0026893148070075|0.1169587297285597|0.0|0.0|0.0|0.5649312586321337|0.19703952189787619|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06072191807958013|0.0|0.0|0.06034857166185033|125462.58378323057|16751.310759171167|134779.71041177714|4755380.823629601|706595.0610637942|1513804.8264115255|35.28261641979365|5.242592218851151|11.231696683325477|0.0|64.1743491623499|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|73.9719889354398|0.0|0.0|0.0|0.0|0.0|0.0|134641.56407367933|0.0|0.0|0.0|82038.8947679841|0.0|0.0|0.0|10461.6598571617|0.0|0.0|0.0|73.9719889354398|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4050.9934378610637|0.0|0.0|0.0|0.0|0.0|22.02285331541082|0.0|0.0|18801.718583826776|14580.449999999997|4639.700000000001|0.0|0.0|110.2989226926423|16404.259274792657|0.0|347.0514843785107|0.0
